geocode,etiqueta,granularidad,gcd_iata,gcd_icao,longitud,latitud,geohash
PT_LPPM,Aeropuerto de Portimão,AEROPUERTOS,PRM,LPPM,-8.58396,37.1493,ey9gkdv675
PT_LPPR,Aeropuerto de Francisco de Sá Carneiro,AEROPUERTOS,OPO,LPPR,-8.68139,41.2481,ez3fdkyrsg
PT_LPPS,Aeropuerto de Porto Santo,AEROPUERTOS,PXO,LPPS,-16.35,33.073399,etuk5uy692
PT_LPPT,Aeropuerto de Humberto Delgado,AEROPUERTOS,LIS,LPPT,-9.13592,38.7813,eycs85gmmw
PT_LPSC,Aeródromo de Santa Cruz,AEROPUERTOS,,LPSC,-9.379821,39.124233,eycqdd3g4m
PT_LPSJ,Aeropuerto de São Jorge,AEROPUERTOS,SJZ,LPSJ,-28.1758,38.665501,eqggyyg4b7
PT_LPSR,Aeropuerto de Santarém,AEROPUERTOS,,LPSR,-8.6883,39.209499,eycz43c7gu
PT_LPVR,Aeropuerto de Vila Real,AEROPUERTOS,VRL,LPVR,-7.72047,41.2743,ez6db3f0hp
PT_LPVZ,Aeropuerto Goncalves Lobato,AEROPUERTOS,VSE,LPVZ,-7.88899,40.725498,ez4rsmz7jp
PY_SGAS,Aeropuerto Internacional Silvio Pettirossi,AEROPUERTOS,ASU,SGAS,-57.52,-25.24,6ex07j5nqf
QA_OTBD,Aeropuerto Internacional Doha,AEROPUERTOS,DIA,OTBD,51.565102,25.261101,thkxtqss9f
QA_OTBH,Base Aérea de Al Udeid,AEROPUERTOS,XJD,OTBH,51.314999,25.1173,thkqzsqqyh
QA_OTHH,Aeropuerto Internacional Hamad,AEROPUERTOS,DOH,OTHH,51.608056,25.273056,thkxy2gf4z
RO_LRAR,Aeropuerto Internacional Arad,AEROPUERTOS,ARW,LRAR,21.261999,46.176601,u2pney4w0q
RO_LRBC,Aeropuerto de Bacau,AEROPUERTOS,BCM,LRBC,26.910299,46.5219,u870sm53xq
RO_LRBM,Aeropuerto de Tautii Magheraus,AEROPUERTOS,BAY,LRBM,23.467252,47.660598,u82xnh274e
RO_LRBS,Aeropuerto Internacional Baneasa,AEROPUERTOS,BBU,LRBS,26.1021,44.503201,sxft1vwczj
RO_LRCK,Aeropuerto Internacional Mihail Kogalniceanu,AEROPUERTOS,CND,LRCK,28.4883,44.362202,sxuk27bs99
RO_LRCL,Aeropuerto Internacional Cluj-Napoca,AEROPUERTOS,CLJ,LRCL,23.686199,46.785198,u82f4uzz83
RO_LRCS,Aeropuerto de Caransebes,AEROPUERTOS,CSB,LRCS,22.2533,45.419998,u2pf6kkqem
RO_LRCV,Aeropuerto de Craiova,AEROPUERTOS,CRA,LRCV,23.888599,44.3181,sxbupeg5ss
RO_LRIA,Aeropuerto de Iasi,AEROPUERTOS,IAS,LRIA,27.6206,47.178501,u87sks8dww
RO_LROD,Aeropuerto Internacional Oradea,AEROPUERTOS,OMR,LROD,21.9025,47.025299,u2red2syjp
RO_LROP,Aeropuerto Internacional Henri Coanda,AEROPUERTOS,OTP,LROP,26.085,44.571111,sxft99ft89
RO_LRSB,Aeropuerto Internacional Sibiu,AEROPUERTOS,SBZ,LRSB,24.091299,45.785599,u81hkpn8ry
RO_LRSM,Aeropuerto de Satu Mare,AEROPUERTOS,SUJ,LRSM,22.8857,47.7033,u82r2u0gg7
RO_LRSV,Aeropuerto de Suceava Stefan cel Mare,AEROPUERTOS,SCV,LRSV,26.354099,47.6875,u86xr9nrz4
RO_LRTC,Aeropuerto de Tulcea,AEROPUERTOS,TCE,LRTC,28.7143,45.0625,u8h2m7mh5d
RO_LRTM,Aeropuerto Internacional Transilvania Târgu Mures,AEROPUERTOS,TGM,LRTM,24.4125,46.467701,u8327e0tur
RO_LRTR,Aeropuerto de Timisoara Traian Vuia,AEROPUERTOS,TSR,LRTR,21.3379,45.809898,u2phte3vcp
RS_LYBE,Aeropuerto de Belgrade Nikola Tesla,AEROPUERTOS,BEG,LYBE,20.309099,44.818401,sryqynuwh7
RS_LYDK,Aeropuerto Internacional Gjakova,AEROPUERTOS,,LYDK,20.427401,42.4352,srw92v4fby
RS_LYNI,Aeropuerto de Nis,AEROPUERTOS,INI,LYNI,21.853701,43.337299,srxw9336h4
RS_LYPR,Aeropuerto Internacional Priština,AEROPUERTOS,PRN,LYPR,21.035801,42.5728,srwfnwju99
RU_UHHH,Aeropuerto de Khabarovsk-Novy,AEROPUERTOS,KHV,UHHH,135.188004,48.528,z08hh62bhf
RU_UHSS,Aeropuerto de Yuzhno-Sakhalinsk,AEROPUERTOS,UUS,UHSS,142.718002,46.888699,z0m6xxu46r
RU_UHWW,Aeropuerto Internacional Vladivostok,AEROPUERTOS,VVO,UHWW,132.147995,43.398998,wztyzhe1rr
RU_UIBB,Aeropuerto de Bratsk,AEROPUERTOS,BTK,UIBB,101.697998,56.370602,y602djynx1
RU_UIII,Aeropuerto de Irkutsk,AEROPUERTOS,IKT,UIII,104.389,52.268002,y361r7jg0j
RU_UIUU,Aeropuerto Internacional Baikal,AEROPUERTOS,UUD,UIUU,107.438004,51.8078,y3hqsz3fqc
RU_ULAA,Aeropuerto de Talagi,AEROPUERTOS,ARH,ULAA,40.716702,64.600304,ugkzw80upc
RU_ULLI,Aeropuerto de Pulkovo,AEROPUERTOS,LED,ULLI,30.262501,59.800301,udts0wk6p2
RU_ULMM,Aeropuerto de Murmansk Airport,AEROPUERTOS,MMK,ULMM,32.750801,68.7817,uspr3326ky
RU_UMKK,Aeropuerto de Jrabrovo,AEROPUERTOS,KGD,UMKK,20.5926,54.889999,u3y8k87j6m
RU_UNAA,Aeropuerto de Abakan,AEROPUERTOS,ABA,UNAA,91.385002,53.740002,y18cxx0d0y
RU_UNEE,Aeropuerto de Kemerovo,AEROPUERTOS,KEJ,UNEE,86.107201,55.2701,vcv4rmt7ej
RU_UNKL,Aeropuerto de Yemelyanovo,AEROPUERTOS,KJA,UNKL,92.493301,56.172901,y1cz89zwf5
RU_UNNT,Aeropuerto de Tolmachevo,AEROPUERTOS,OVB,UNNT,82.650703,55.0126,vcfbby8rsg
RU_UNOO,Aeropuerto de Omsk-Tsentralny,AEROPUERTOS,OMS,UNOO,73.310501,54.966999,v9u0snrjfr
RU_URKA,Aeropuerto de Anapa Vityazevo,AEROPUERTOS,AAQ,URKA,37.347301,45.002102,ub481b7kpp
RU_URKK,Aeropuerto Internacional Krasnodar Pashkovsky,AEROPUERTOS,KRR,URKK,39.170502,45.034698,ub5b5q744u
RU_URMG,Aeropuerto de Grozny North,AEROPUERTOS,GRV,URMG,45.7841,43.2981,tp8w3f4vwy
RU_URMM,Aeropuerto de Mineralnyye Vody,AEROPUERTOS,MRV,URMM,43.081902,44.225101,szyes6gmch
RU_URMT,Aeropuerto de Stavropol Shpakovskoye,AEROPUERTOS,STW,URMT,42.112801,45.1092,ubjbw7cs5k
RU_URRP,Aeropuerto Internacional Platov,AEROPUERTOS,ROV,URRP,39.924722,47.493888,ubkqhtbrcq
RU_URRR,Aeropuerto de Rostov-on-Don,AEROPUERTOS,RVI,URRR,39.8181,47.258203,ubkkf54duz
RU_URSS,Aeropuerto Internacional Sochi,AEROPUERTOS,AER,URSS,39.9566,43.449902,szsrjjzd02
RU_URWW,Aeropuerto Internacional Volgogrado,AEROPUERTOS,VOG,URWW,44.345501,48.782501,ubxt90e6tj
RU_USCC,Aeropuerto de Chelyabinsk Balandino,AEROPUERTOS,CEK,USCC,61.5033,55.305801,v3gdxs17du
RU_USCM,Aeropuerto Internacional Magnitogorsk,AEROPUERTOS,MQF,USCM,58.755699,53.393101,v33z9pbt75
RU_USHH,Aeropuerto de Khanty Mansiysk,AEROPUERTOS,HMA,USHH,69.086098,61.0285,vdc5hjfuyb
RU_USNN,Aeropuerto de Nizhnevartovsk,AEROPUERTOS,NJC,USNN,76.483597,60.949299,vdy6srmxku
RU_USPP,Aeropuerto de Bolshoye Savino,AEROPUERTOS,PEE,USPP,56.021198,57.914501,v4rc6z12kt
RU_USRR,Aeropuerto de Surgut,AEROPUERTOS,SGC,USRR,73.401802,61.3437,vduhyr38cy
RU_USSS,Aeropuerto de Koltsovo,AEROPUERTOS,SVX,USSS,60.8027,56.743099,v654z9g0t8
RU_USTR,Aeropuerto Internacional Roschino,AEROPUERTOS,TJM,USTR,65.324303,57.189602,v6nmq7p9wd
RU_UUBI,Aeropuerto de Ivanovo South,AEROPUERTOS,IWA,UUBI,40.9408,56.9394,ufj5gts0jc
RU_UUBW,Aeropuerto Internacional Zhukovsky,AEROPUERTOS,ZIA,UUBW,38.150002,55.553299,ucghh15vrm
RU_UUDD,Aeropuerto Internacional Domodedovo,AEROPUERTOS,DME,UUDD,37.9063,55.408798,ucfgnwfe8u
RU_UUEE,Aeropuerto Internacional Sheremetyevo,AEROPUERTOS,SVO,UUEE,37.4146,55.972599,ucfw7ms2p2
RU_UUMO,Aeropuerto Internacional Ostafyevo,AEROPUERTOS,OSF,UUMO,37.507222,55.511667,ucfev3xfvs
RU_UUMU,Base Aérea Chkalovskiy,AEROPUERTOS,CKL,UUMU,38.061699,55.8783,ucgjfh7dty
RU_UUOB,Aeropuerto Internacional Belgorod,AEROPUERTOS,EGO,UUOB,36.590099,50.643799,uc400ekje0
RU_UUOO,Aeropuerto Internacional Voronezh,AEROPUERTOS,VOZ,UUOO,39.229599,51.814201,uc5yu8qpeg
RU_UUWW,Aeropuerto Internacional Vnukovo,AEROPUERTOS,VKO,UUWW,37.261501,55.591499,ucfkrbhgzy
RU_UWGG,Aeropuerto Internacional Nizhny Novgorod Strigino,AEROPUERTOS,GOJ,UWGG,43.784,56.230099,uczpuk6s14
RU_UWKD,Aeropuerto Internacional Kazan,AEROPUERTOS,KZN,UWKD,49.278702,55.606201,v1gh36g9sg
RU_UWKE,Aeropuerto de Begishevo,AEROPUERTOS,NBC,UWKE,52.092499,55.564701,v1vh17hxg5
RU_UWLW,Aeropuerto de Uliánovsk Noreste,AEROPUERTOS,ULY,UWLW,48.8027,54.401001,v1dtqx3hc3
RU_UWOO,Aeropuerto de Orenburg Central,AEROPUERTOS,REN,UWOO,55.456699,51.795799,v1pqtvnk6s
RU_UWOR,Aeropuerto de Orsk,AEROPUERTOS,OSW,UWOR,58.5956,51.072498,v31dt3knb7
RU_UWUU,Aeropuerto Internacional Ufa,AEROPUERTOS,UFA,UWUU,55.874401,54.557499,v1xwr7ykry
RU_UWWW,Aeropuerto Internacional Kurumoch,AEROPUERTOS,KUF,UWWW,50.164299,53.504902,v1e8ms288u
RW_HRYR,Aeropuerto Internacional Kigali,AEROPUERTOS,KGL,HRYR,30.1395,-1.96863,kxtkvcdgvk
SA_OEDF,Aeropuerto Internacional Rey Fahd,AEROPUERTOS,DMM,OEDF,49.797901,26.471201,theqt4vtzj
SA_OEDR,Aeropuerto Internacional Dhahran,AEROPUERTOS,DHA,OEDR,50.152,26.2654,thetmjrx43
SA_OEHL,Aeropuerto de Ha'il,AEROPUERTOS,HAS,OEHL,41.686298,27.437901,suvshdgj35
SA_OEJN,Aeropuerto Internacional Rey Abdulaziz,AEROPUERTOS,JED,OEJN,39.156502,21.6796,sggg748uud
SA_OEKM,Base Aérea de Rey Khaled,AEROPUERTOS,KMX,OEKM,42.803501,18.2973,sgq2n4bt3z
SA_OEMA,Aeropuerto Príncipe Mohammad Bin Abdulaziz,AEROPUERTOS,MED,OEMA,39.705101,24.5534,suk5xtb3gv
SA_OEPC,Aeropuerto de Pump Station 3,AEROPUERTOS,,OEPC,47.4884,25.1745,th3z0wgupf
SA_OEPS,Base Aérea de Prince Sultan,AEROPUERTOS,AKH,OEPS,47.580502,24.0627,th3bfsrp6h
SA_OERK,Aeropuerto Internacional Rey Khaled,AEROPUERTOS,RUH,OERK,46.698799,24.9576,th3jyxmh8c
SA_OERY,Base Aérea de Riyadh,AEROPUERTOS,XXN,OERY,46.725201,24.709801,th3hx62300
SA_OETB,Aeropuerto de Tabuk,AEROPUERTOS,TUU,OETB,36.6189,28.3654,sv4137c06j
SA_OETF,Aeropuerto Ta’if Regional,AEROPUERTOS,TIF,OETF,40.543442,21.483001,sguf4wfgd9
SA_OEYN,Aeropuerto Príncipe Abdulmohsin Bin Abdulaziz,AEROPUERTOS,YNB,OEYN,38.0634,24.144199,su7165kfjs
SC_FSIA,Aeropuerto Internacional Seychelles,AEROPUERTOS,SEZ,FSIA,55.521801,-4.67434,mppmrmj9zx
SD_HSNN,Aeropuerto de Nyala,AEROPUERTOS,UYL,HSNN,24.9562,12.0535,sd1sxfk89x
SD_HSSJ,Aeropuerto Internacional Juba,AEROPUERTOS,JUB,HSSJ,31.601101,4.87201,s8y7xngjx0
SD_HSSS,Aeropuerto Internacional Khartoum,AEROPUERTOS,KRT,HSSS,32.5532,15.5895,sdz0svbx2t
SE_ESCN,Aeropuerto de Stockholm Tullinge,AEROPUERTOS,,ESCN,17.907801,59.179401,u6s8xt20fp
SE_ESDF,Aeropuerto de Ronneby,AEROPUERTOS,RNB,ESDF,15.265,56.266701,u64b5759k3
SE_ESGG,Aeropuerto de Gothenburg-Landvetter,AEROPUERTOS,GOT,ESGG,12.2798,57.6628,u628p3jyhj
SE_ESGJ,Aeropuerto de Jönköping,AEROPUERTOS,JKG,ESGJ,14.0687,57.757599,u66084kw2k
SE_ESGL,Aeropuerto de Lidköping-Hovby,AEROPUERTOS,LDK,ESGL,13.1744,58.4655,u63keg361z
SE_ESGP,Aeropuerto de Ciudad de Gotemburgo,AEROPUERTOS,GSE,ESGP,11.8704,57.7747,u622wjef02
SE_ESGR,Aeropuerto de Skövde,AEROPUERTOS,KVB,ESGR,13.9727,58.456402,u63utcwt5x
SE_ESGT,Aeropuerto de Trollhättan-Vänersborg,AEROPUERTOS,THN,ESGT,12.345,58.3181,u62gbbmre3
SE_ESKM,Aeropuerto de Mora,AEROPUERTOS,MXX,ESKM,14.5114,60.957901,u6f6f1ncs0
SE_ESKN,Aeropuerto de Stockholm Skavsta,AEROPUERTOS,NYO,ESKN,16.912201,58.788601,u6kn2y5h6v
SE_ESMK,Aeropuerto de Kristianstad,AEROPUERTOS,KID,ESMK,14.0855,55.9217,u3fn0s0xxb
SE_ESMO,Aeropuerto de Oskarshamn,AEROPUERTOS,OSK,ESMO,16.497999,57.350498,u65wr2m6z5
SE_ESMQ,Aeropuerto de Kalmar,AEROPUERTOS,KLR,ESMQ,16.2876,56.685501,u65d6xk2bx
SE_ESMS,Aeropuerto de Malmö Sturup,AEROPUERTOS,MMX,ESMS,13.376198,55.536305,u3cebqh62j
SE_ESMT,Aeropuerto de Halmstad,AEROPUERTOS,HAD,ESMT,12.8202,56.691101,u614e8r3s7
SE_ESMX,Aeropuerto de Växjö Kronoberg,AEROPUERTOS,VXO,ESMX,14.728,56.9291,u647z5ss53
SE_ESND,Aeropuerto de Sveg,AEROPUERTOS,EVG,ESND,14.4229,62.047798,u742bpqqtg
SE_ESNG,Aeropuerto de Gällivare,AEROPUERTOS,GEV,ESNG,20.8146,67.132401,u7yvcthdx6
SE_ESNK,Aeropuerto de Kramfors Sollefteå,AEROPUERTOS,KRF,ESNK,17.7689,63.048599,u7hwsmdutq
SE_ESNL,Aeropuerto de Lycksele,AEROPUERTOS,LYC,ESNL,18.7162,64.548302,u7mr1ystp5
SE_ESNN,Aeropuerto de Sundsvall-Härnösand,AEROPUERTOS,SDL,ESNN,17.443899,62.528099,u7h7syyk86
SE_ESNO,Aeropuerto de Örnsköldsvik,AEROPUERTOS,OER,ESNO,18.99,63.408298,u7m88phh55
SE_ESNQ,Aeropuerto de Kiruna,AEROPUERTOS,KRN,ESNQ,20.3368,67.821999,ukn3yf8gcb
SE_ESNS,Aeropuerto de Skellefteå,AEROPUERTOS,SFT,ESNS,21.0769,64.624802,u7qzxsedz2
SE_ESNU,Aeropuerto de Umeå,AEROPUERTOS,UME,ESNU,20.282801,63.791801,u7q6vscqpt
SE_ESNV,Aeropuerto de Vilhelmina,AEROPUERTOS,VHM,ESNV,16.833599,64.579102,u77zrh3be3
SE_ESNX,Aeropuerto de Arvidsjaur,AEROPUERTOS,AJR,ESNX,19.2819,65.590302,u7ttnu2ehy
SE_ESNZ,Aeropuerto de Åre Östersund,AEROPUERTOS,OSD,ESNZ,14.5003,63.194401,u74r9bny16
SE_ESOE,Aeropuerto de Örebro,AEROPUERTOS,ORB,ESOE,15.038,59.223701,u6d8yjq74f
SE_ESOH,Aeropuerto de Hagfors,AEROPUERTOS,HFS,ESOH,13.5789,60.0201,u69tkyrf7m
SE_ESOK,Aeropuerto de Karlstad,AEROPUERTOS,KSD,ESOK,13.3374,59.444698,u696pmxfry
SE_ESOW,Aeropuerto de Stockholm Västerås,AEROPUERTOS,VST,ESOW,16.6336,59.589401,u6effxbjqv
SE_ESPA,Aeropuerto de Luleå,AEROPUERTOS,LLA,ESPA,22.122,65.5438,u7xsz7usrc
SE_ESSA,Aeropuerto de Stockholm-Arlanda,AEROPUERTOS,ARN,ESSA,17.9186,59.651901,u6sererct8
SE_ESSB,Aeropuerto de Stockholm-Bromma,AEROPUERTOS,BMA,ESSB,17.9417,59.354401,u6sc8m0sry
SE_ESSD,Aeropuerto de Borlange,AEROPUERTOS,BLE,ESSD,15.5152,60.422001,u6ep9p3zdm
SE_ESSF,Aeropuerto de Hultsfred,AEROPUERTOS,HLF,ESSF,15.8233,57.525799,u65r2060jd
SE_ESSL,Aeropuerto de Ciudad de Linköping,AEROPUERTOS,LPI,ESSL,15.6805,58.4062,u67hkbd0y0
SE_ESSP,Aeropuerto de Norrköping,AEROPUERTOS,NRK,ESSP,16.250601,58.5863,u67t3c33fm
SE_ESSQ,Aeropuerto de Karlstad South,AEROPUERTOS,,ESSQ,13.4661,59.3592,u699dqj8qu
SE_ESST,Aeropuerto de Torsby,AEROPUERTOS,TYF,ESST,12.9913,60.1576,u69npx7grj
SE_ESSV,Aeropuerto de Visby,AEROPUERTOS,VBY,ESSV,18.346201,57.6628,u6m013pq1m
SE_ESTA,Aeropuerto de Ängelholm-Helsingborg,AEROPUERTOS,AGH,ESTA,12.8471,56.296101,u610k26ux1
SE_ESUD,Aeropuerto de Storuman,AEROPUERTOS,SQO,ESUD,17.6966,64.960899,u7s9d9y28t
SE_ESUP,Aeropuerto de Pajala,AEROPUERTOS,PJA,ESUP,23.068899,67.245598,uebqscwq02
SE_ESUT,Aeropuerto de Hemavan,AEROPUERTOS,HMV,ESUT,15.0828,65.806099,u7dwr5wuq9
SG_WSSS,Aeropuerto de Singapur Changi,AEROPUERTOS,SIN,WSSS,103.994003,1.35019,w21zwmy17v
SI_LJLJ,Aeropuerto de Liubliana Joze Pucnik,AEROPUERTOS,LJU,LJLJ,14.4576,46.223701,u24qbyz8w6
SI_LJMB,Aeropuerto de Maribor,AEROPUERTOS,MBX,LJMB,15.6861,46.4799,u270kvqm09
SK_LZIB,Aeropuerto de M. R. Štefánik,AEROPUERTOS,BTS,LZIB,17.2127,48.1702,u2s4p9jgub
SK_LZKZ,Aeropuerto de Košice,AEROPUERTOS,KSC,LZKZ,21.2411,48.663101,u2xhg6g71e
SK_LZPP,Aeropuerto de Pieštany,AEROPUERTOS,PZY,LZPP,17.8284,48.625198,u2ssteynrc
SK_LZSL,Aeropuerto de Sliac,AEROPUERTOS,SLD,LZSL,19.1341,48.637798,u2tseqjp8y
SK_LZTT,Aeropuerto de Poprad-Tatry,AEROPUERTOS,TAT,LZTT,20.2411,49.073601,u2wrhte47y
SK_LZZI,Aeropuerto de Žilina,AEROPUERTOS,ILZ,LZZI,18.613501,49.231499,u2v0pd3fq0
SL_GFLL,Aeropuerto Internacional Lungi,AEROPUERTOS,FNA,GFLL,-13.1955,8.61644,e9w958x66s
SN_GOBD,Aeropuerto Internacional Blaise Diagne,AEROPUERTOS,DSS,GOBD,-17.073333,14.67,edeg7qxdfw
SN_GOGS,Aeropuerto de Cap Skirring,AEROPUERTOS,CSK,GOGS,-16.748,12.39533,edhndbs2p2
SN_GOOY,Aeropuerto Internacional Léopold Sédar Senghor,AEROPUERTOS,DKR,GOOY,-17.4902,14.7397,edeef520bz
SN_GOSS,Aeropuerto de Saint Louis,AEROPUERTOS,XLS,GOSS,-16.4632,16.0508,edu733gyet
SN_GOTT,Aeropuerto de Tambacounda,AEROPUERTOS,TUD,GOTT,-13.6531,13.7368,edqq1kdnet
SO_HCMM,Aeropuerto Internacional Aden Adde,AEROPUERTOS,MGQ,HCMM,45.304699,2.01444,t025qytyun
SR_SMJP,Aeropuerto Internacional Johan Adolf Pengel,AEROPUERTOS,PBM,SMJP,-55.187801,5.45283,dbbz00tmp1
SR_SMZO,Aeropuerto de Zorg en Hoop,AEROPUERTOS,ORG,SMZO,-55.190701,5.81108,dc0c01g7gr
ST_FPST,Aeropuerto Internacional São Tomé,AEROPUERTOS,TMS,FPST,6.71215,0.378175,s0hf0szeh2
SV_MSLP,Aeropuerto Internacional Monseñor Óscar Arnulfo Romero,AEROPUERTOS,SAL,MSLP,-89.055702,13.4409,d42smqzdgt
SV_MSSS,Aeropuerto Internacional Ilopango,AEROPUERTOS,ILS,MSSS,-89.119904,13.6995,d42tujbv7e
SY_OSDI,Aeropuerto Internacional Damascus,AEROPUERTOS,DAM,OSDI,36.515598,33.411499,svcynfmu54
SY_OSLK,Aeropuerto Internacional Bassel Al-Assad,AEROPUERTOS,LTK,OSLK,35.9487,35.4011,sy396h9437
SZ_FDMS,Aeropuerto de Matsapha,AEROPUERTOS,MTS,FDMS,31.307501,-26.528999,keq306t3ms
TC_MBPV,Aeropuerto de Providenciales,AEROPUERTOS,PLS,MBPV,-72.2659,21.7736,d7uegec86m
TD_FTTJ,Aeropuerto Internacional N'Djamena,AEROPUERTOS,NDJ,FTTJ,15.034,12.1337,s64tn0g7vt
TG_DXXX,Aeropuerto Internacional Lomé-Tokoin,AEROPUERTOS,LFW,DXXX,1.25451,6.16561,s10ghd3t21
TH_VTBD,Aeropuerto Internacional Don Mueang,AEROPUERTOS,DMK,VTBD,100.607002,13.9126,w4rx1keyc0
TH_VTBS,Aeropuerto de Suvarnabhumi,AEROPUERTOS,BKK,VTBS,100.747002,13.6811,w4rtud9dpm
TH_VTSG,Aeropuerto de Krabi,AEROPUERTOS,KBV,VTSG,98.986198,8.09912,w1qqh6rsc9
TH_VTSP,Aeropuerto Internacional Phuket,AEROPUERTOS,HKT,VTSP,98.316902,8.1132,w1myjkbnvf
TJ_UTDD,Aeropuerto de Dushanbe,AEROPUERTOS,DYU,UTDD,68.824997,38.543301,twbgq0sg48
TL_WPEC,Aeropuerto de Cakung,AEROPUERTOS,BCH,WPEC,126.401001,-8.48903,qy3zsqd7uf
TM_UTAA,Aeropuerto Internacional Ashgabat,AEROPUERTOS,ASB,UTAA,58.361,37.986801,tqc80531ju
TM_UTAK,Aeropuerto de Turkmenbashi,AEROPUERTOS,KRW,UTAK,53.007198,40.063301,tpjeyjq9th
TM_UTAM,Aeropuerto de Mary,AEROPUERTOS,MYP,UTAM,61.896702,37.6194,tqsn02rucs
TM_UTAV,Aeropuerto de Turkmenabat,AEROPUERTOS,CRZ,UTAV,63.6133,39.083302,tqvnrdcu9r
TN_DTKA,Aeropuerto de Tabarka 7 de Noviembre,AEROPUERTOS,TBJ,DTKA,8.87694,36.98,snw63upbpe
TN_DTMB,Aeropuerto Internacional Monastir Habib Bourguiba,AEROPUERTOS,MIR,DTMB,10.7547,35.758099,snrektx648
TN_DTNH,Aeropuerto Internacional Enfidha - Hammamet,AEROPUERTOS,NBE,DTNH,10.438611,36.075833,snrmjx3hvq
TN_DTTA,Aeropuerto Internacional Tunis Carthage,AEROPUERTOS,TUN,DTTA,10.2272,36.851002,snx38sx0xh
TN_DTTJ,Aeropuerto Internacional Djerba Zarzis,AEROPUERTOS,DJE,DTTJ,10.7755,33.875,snp8tny2pm
TN_DTTR,Aeropuerto de El Borma,AEROPUERTOS,EBM,DTTR,9.25462,31.7043,sjws6ee4bm
TN_DTTX,Aeropuerto Internacional Sfax Thyna,AEROPUERTOS,SFA,DTTX,10.691,34.717999,snpte20zn2
TN_DTTZ,Aeropuerto Internacional Tozeur Nefta,AEROPUERTOS,TOE,DTTZ,8.11056,33.939701,snjc0d9cjd
TR_LTAC,Aeropuerto Internacional Esenboga,AEROPUERTOS,ESB,LTAC,32.995098,40.128101,sxpkqc471s
TR_LTAD,Base Aérea Etimesgut,AEROPUERTOS,ANK,LTAD,32.688599,39.949799,sxp5rbeh7w
TR_LTAF,Aeropuerto de Adana,AEROPUERTOS,ADA,LTAF,35.280399,36.982201,sy946u6kuv
TR_LTAG,Base Aérea Incirlik,AEROPUERTOS,UAB,LTAG,35.4259,37.002102,sy94w0h2g7
TR_LTAI,Aeropuerto Internacional Antalya,AEROPUERTOS,AYT,LTAI,30.800501,36.898701,swtcuvhnx8
TR_LTAJ,Aeropuerto Internacional Gaziantep,AEROPUERTOS,GZT,LTAJ,37.478699,36.947201,syddhy51hc
TR_LTAK,Aeropuerto de Iskenderun,AEROPUERTOS,,LTAK,36.153419,36.574455,sy98ndnjes
TR_LTAL,Aeropuerto de Kastamonu,AEROPUERTOS,KFS,LTAL,33.795799,41.314201,sz251112ej
TR_LTAM,Aeropuerto de Kayseri,AEROPUERTOS,,LTAM,35.327801,38.4063,syc47zsuvm
TR_LTAN,Aeropuerto de Konya,AEROPUERTOS,KYA,LTAN,32.561901,37.979,swz0hcygeq
TR_LTAP,Aeropuerto de Amasya Merzifon,AEROPUERTOS,MZH,LTAP,35.521999,40.829399,sz3222f26x
TR_LTAR,Aeropuerto de Sivas Nuri Demirag,AEROPUERTOS,VAS,LTAR,36.9035,39.813801,sz44rzbk1y
TR_LTAS,Aeropuerto de Zonguldak,AEROPUERTOS,ONQ,LTAS,32.0886,41.506401,sxqu4hn0q9
TR_LTAT,Aeropuerto de Malatya Erhaç,AEROPUERTOS,MLX,LTAT,38.091,38.435299,syg4ducjbe
TR_LTAU,Aeropuerto de Kayseri Erkilet,AEROPUERTOS,ASR,LTAU,35.495399,38.770401,sychx9yvyw
TR_LTAW,Aeropuerto de Tokat,AEROPUERTOS,TJK,LTAW,36.367409,40.30743,sz1v799zy1
TR_LTAY,Aeropuerto de Çardak,AEROPUERTOS,DNZ,LTAY,29.7013,37.785599,swtngyev46
TR_LTAZ,Aeropuerto de Nevsehir Kapadokya,AEROPUERTOS,NAV,LTAZ,34.5345,38.7719,sybs9f5q8n
TR_LTBA,Aeropuerto Internacional Atatürk,AEROPUERTOS,ISL,LTBA,28.8146,40.976898,sxk3pew5sz
TR_LTBD,Aeropuerto de Çildir,AEROPUERTOS,CII,LTBD,27.8953,37.814999,swez4u08rd
TR_LTBF,Aeropuerto de Balikesir Merkez,AEROPUERTOS,BZI,LTBF,27.926001,39.619301,sx5c7krp4v
TR_LTBH,Aeropuerto de Çanakkale,AEROPUERTOS,CKZ,LTBH,26.4268,40.137699,sx4u36g7j1
TR_LTBJ,Aeropuerto Internacional Adnan Menderes,AEROPUERTOS,ADB,LTBJ,27.157,38.2924,swg3cfzj7u
TR_LTBL,Base Aérea Çigli,AEROPUERTOS,IGL,LTBL,27.010099,38.513,swg5neh4kz
TR_LTBO,Aeropuerto de Usak,AEROPUERTOS,USQ,LTBO,29.471701,38.681499,swuun9u8h6
TR_LTBQ,Aeropuerto de Cengiz Topel,AEROPUERTOS,KCO,LTBQ,30.0833,40.735001,sxjrsx9fxd
TR_LTBR,Aeropuerto de Bursa Yenisehir,AEROPUERTOS,YEI,LTBR,29.562599,40.255199,sxjj08nzd2
TR_LTBS,Aeropuerto Internacional Dalaman,AEROPUERTOS,DLM,LTBS,28.7925,36.7131,sws2z5qj3c
TR_LTBU,Aeropuerto de Tekirdag Çorlu,AEROPUERTOS,TEQ,LTBU,27.9191,41.138199,sx7f52fp6h
